component,stream,case,member_id,variable,start_time,end_time,time_range,long_name,units,vertical_levels,frequency,path
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOC,1953,1977,1953-1977,Tendency of Thickness Weighted DOC,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOC.1953-1977.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOC,1978,2002,1978-2002,Tendency of Thickness Weighted DOC,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOC.1978-2002.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOC,2003,2017,2003-2017,Tendency of Thickness Weighted DOC,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOC.2003-2017.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1653,1677,1653-1677,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1653-1677.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1678,1702,1678-1702,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1678-1702.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1703,1727,1703-1727,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1703-1727.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1728,1752,1728-1752,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1728-1752.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1753,1777,1753-1777,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1753-1777.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1778,1802,1778-1802,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1778-1802.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1803,1827,1803-1827,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1803-1827.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1828,1852,1828-1852,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1828-1852.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1853,1877,1853-1877,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1853-1877.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1878,1902,1878-1902,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1878-1902.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1903,1927,1903-1927,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1903-1927.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1928,1952,1928-1952,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1928-1952.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1953,1977,1953-1977,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1953-1977.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,1978,2002,1978-2002,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.1978-2002.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_DOCr,2003,2017,2003-2017,Tendency of Thickness Weighted DOCr,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_DOCr.2003-2017.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_Fe,1653,1677,1653-1677,Tendency of Thickness Weighted Fe,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_Fe.1653-1677.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_Fe,1678,1702,1678-1702,Tendency of Thickness Weighted Fe,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_Fe.1678-1702.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_Fe,1703,1727,1703-1727,Tendency of Thickness Weighted Fe,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_Fe.1703-1727.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_Fe,1728,1752,1728-1752,Tendency of Thickness Weighted Fe,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_Fe.1728-1752.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_Fe,1753,1777,1753-1777,Tendency of Thickness Weighted Fe,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_Fe.1753-1777.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_Fe,1778,1802,1778-1802,Tendency of Thickness Weighted Fe,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_Fe.1778-1802.nc
ocn,pop.h.ecosys.nyear1,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,TEND_Fe,1803,1827,1803-1827,Tendency of Thickness Weighted Fe,mmol/m^3/s,1,year_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/year_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.ecosys.nyear1.TEND_Fe.1803-1827.nc
